Source,Target
9910334,9805435
9910334,9910309
9910334,9709449
9910334,9909259
9910334,9906210
9910334,9903478
9910334,9901304
9910334,9909369
9910334,9903291
9910334,9903389
9910334,9902430
9910334,9706207
9910335,9701420
9910336,9710209
9910336,9607372
9910336,9806328
9910336,9909465
9910336,9812360
9910336,9712537
9910336,9604364
9910336,9903454
9910336,9609343
9910338,9906545
9910338,9802290
9910338,9709363
9910338,9906276
9910338,9701365
9910338,9910278
9910338,9705258
9910338,9701419
9910338,9906204
9909259,9701360
9909259,9802370
9909259,9704452
9909259,9704262
9909259,9708472
9909259,9603337
9909259,9908460
9909259,9809346
9909259,9704334
9909259,9709232
9909259,9812504
9909259,9908339
9909259,9811273
9909259,9711384
9909259,9909369
9909259,9703422
9909259,9703327
9910341,9609360
9910341,9909499
9910341,9906233
9910341,9904282
9910341,9903419
9910341,9707435
9910341,9606399
9910345,9608480
9910345,9705254
9910345,9511430
9910345,9606230
9910345,9406299
9910345,9704222
9910346,9909377
9910346,9902467
9910346,9908358
9910346,9903422
9910346,9811337
9910346,9904266
9910346,9905227
9910346,9905295
9910346,9907347
9910346,9806292
9910346,9811350
9910346,9901209
9910346,9906266
9910346,9907355
9910346,9904220
9910346,9906234
9910346,9912287
9910346,9906400
9910346,9807344
9910346,9904355
9910346,9812486
9910346,9904232
9910346,9904425
9910346,9904234
9910346,9903475
9910346,9908205
9910346,9804398
9910346,9811291
9910346,9905395
9910346,9903294
9910346,9902263
9910346,9811356
9910346,9811501
9910346,9904510
9910346,9909567
9910347,9908480
9910347,9908290
9910347,9908227
9910347,9908310
9910347,9909574
9910347,9804233
9910347,9804403
9910347,9908235
9910347,9810509
9910347,9903502
9910347,9803341
9910347,9906512
9910347,9812305
9910347,9810514
9910347,9812515
9910347,9906478
9910347,9807318
9910347,9910295
9910347,9811227
9910347,9903503
9910347,9812445
9910347,9812510
9910347,9812491
9910347,9904353
9910347,9711395
9910347,9711396
9910347,9910247
9910347,9905448
9910347,9910313
9910347,9909419
9910347,9910254
9910347,9902335
9910347,9909296
9910347,9905521
9910347,9905523
9910347,9811473
9910347,9906551
9910347,9905465
9910347,9908248
9910347,9808444
9910347,9812287
9910348,9903478
9910348,9906210
9910348,9903291
9910348,9801430
9910348,9903462
9910348,9905239
9910348,9810216
9910348,9910299
9910348,9901304
9910348,9902430
9910348,9903389
9910349,9903454
9910350,9801239
9910350,9706223
9910351,9711483
9910351,9806246
9910351,9712231
9910351,9803242
9910351,9801415
9910351,9804399
9910351,9804273
9910351,9811410
9910351,9811518
9910351,9808415
9910351,9904223
9910351,9907516
9910351,9705437
9910351,9902238
9910351,9712479
9910353,9809214
9910353,9708363
9910353,9711477
9910353,9704262
9910357,9905536
9910357,9907458
9910357,9812260
9910357,9906244
9910357,9809543
9910357,9908450
9910357,9902219
9910357,9906509
9910357,9707207
9910357,9906381
9910357,9807216
9910357,9904404
9910357,9908504
9910357,9905220
9910357,9810269
9910359,9905416
9910359,9612322
9910359,9809548
9910359,9804310
9910360,9907280
9910360,9903282
9910360,9710244
9910360,9801444
9910360,9811210
9910360,9605323
9910360,9906541
9910360,9606399
9910364,9705216
9910364,9706449
9910364,9706450
9910364,9807474
9910364,9805468
9910364,9804201
9910364,9501384
9910364,9707337
9910364,9702218
9910364,9805356
9910364,9805357
9910365,9710209
9910365,9806540
9910365,9604242
9910365,9809415
9910365,9812360
9910365,9903340
9910365,9806218
9910365,9904395
9910365,9909390
9910365,9806223
9910365,9808272
9910365,9707282
9910365,9907438
9910365,9804310
9910365,9904279
9910365,9712537
9910365,9805343
9910365,9908257
9910365,9710371
9910365,9808293
9910365,9703465
9910365,9910314
9910365,9507371
9910365,9808301
9910365,9901320
9910365,9806387
9910365,9909301
9910365,9812538
9910365,9909279
9910365,9904316
9910365,9511221
9910365,9806400
9910365,9708483
9910365,9906244
9910365,9706309
9910365,9605319
9910365,9807305
9910365,9802314
9910365,9904331
9910365,9607372
9910365,9909453
9910365,9807310
9910365,9802445
9910365,9710417
9910365,9803299
9910365,9602260
9910365,9808205
9910365,9809368
9910365,9802201
9910365,9809531
9910365,9812389
9910365,9805281
9910365,9810491
9910365,9811428
9910365,9710565
9910365,9910246
9910365,9505385
9910365,9905388
9910365,9909293
9910365,9904366
9910365,9712495
9910365,9807216
9910365,9808241
9910365,9808498
9910365,9904211
9910365,9805429
9910365,9811448
9910365,9807353
9910365,9812475
9910365,9907520
9910365,9905461
9910365,9805311
9910366,9704448
9910366,9810432
9910366,9703330
9910366,9807332
9910366,9901365
9910366,9907238
9910366,9812472
9910366,9612362
9910366,9801359
106320,9802304
106320,9805346
106320,9811448
106320,9811353
106320,9809426
106320,9802238
106320,9804285
9910371,9807330
9910371,9505317
9910371,9611272
9910371,9806537
9910371,9704298
9910371,9903436
9910371,9505391
9910371,9604351
9910371,9506452
9910371,9706206
9910371,9310313
9910371,9504248
9910371,9504219
9910371,9801375
9910371,9806526
9910371,9902341
9910375,9806275
9910375,9805306
9910375,9707307
9910375,9710445
9910375,9612302
9910375,9908207
11392,5248
11392,9707521
11392,9806468
11392,9604233
11392,1290
11392,9903447
11392,9806348
11392,9711246
11392,9804434
11392,8084
11392,2038
11392,8090
11392,9711262
11392,9809311
11392,9510363
11392,9812396
11392,9712306
11392,3119
11392,9909298
11392,4255
11392,9712287
11392,10181
11392,9911369
11392,9806423
11392,9802315
11392,9702353
11392,9606354
11392,9509204
11392,9807447
11392,11355
11392,9903456
11392,9712225
11392,8292
11392,9704423
11392,9902313
11392,9808493
11392,9902482
11392,9512380
11392,9810482
11392,9712502
11392,9804319
11392,9701396
11392,9710331
11392,10237
9910379,9806353
9910379,9810370
9910379,9712339
9910379,9908473
9910379,9906216
9910379,9807513
9910379,9903341
9910379,9903358
9909266,9905443
9909266,9905542
9909266,9511342
9909266,9710447
9909266,9711472
9909266,9412209
9909266,9610514
9909266,9609331
9909266,9505326
9909266,9906230
9909266,9704441
9909266,9707512
9909266,9603353
9909266,9508346
9909266,9606399
9909266,9907482
9909266,9607485
9909266,9805242
9910383,9907458
9910383,9902339
9910383,9811460
9910383,9711206
9910383,9605319
9910383,9906378
9910383,9910316
9910383,9906509
9910383,9908276
9910383,9412278
9910383,9901208
9910383,9902271
9910383,9710431
9910387,9907296
9910387,9709473
9910387,9905220
9910387,9906469
9910387,9912231
9910387,9805293
9910387,9805262
9910387,9807216
9910387,9903473
9910387,9910286
9910387,9805272
9910387,9705339
9910388,9806433
9910388,9709492
9910388,9810453
9910388,9810230
9910388,9712212
9910388,9711514
9910388,9908316
9910388,9908446
9910388,9909509
9910389,9603313
9910389,9903410
9910389,9709379
9910389,9609301
9910389,9706326
9910389,9811399
9910389,9503434
9910389,9707367
9910389,9703356
9910389,9505426
9910389,9804263
9910390,9506256
9910390,9808283
9910390,9903403
9910390,9711308
9910390,9505251
9910390,9904240
9910390,9512369
9910390,9708227
9910390,9703220
9910390,9810512
9910390,9607259
9910390,9511388
9910390,9601310
9910391,9812257
9910391,9701284
9910391,9807462
9910391,9812311
9910391,9808332
9910391,9706329
9910391,9909456
9910391,9709432
9910391,9906322
9910391,9909203
9910391,9809433
9910391,9907544
9910391,9811417
9910392,9610449
9910392,9604387
9910392,9508296
9910392,9905275
9910392,9811299
9910392,9603372
9910392,9702315
9910392,9702430
9910392,9512399
9910393,9908224
9910393,9910425
9910393,9811301
9910394,9906434
9910394,9903363
9910394,9905464
9910394,9906374
9910394,9907335
9910394,9903242
9910394,9902334
9910394,9907572
9910394,9908382
9910394,9904408
9910394,9706260
9910394,9802300
9910394,9701278
9910394,9908255
9910395,9710416
9910395,9705442
9910396,9806336
9910396,9709408
9910396,9805442
9910396,9710268
9910396,9708326
9910396,9908232
9910396,9712457
9910396,9906434
9910396,9806224
9910396,9711377
9910396,9801298
9910396,9704376
9910396,9701400
9910396,9806204
9910396,9809594
9910396,9908283
9910396,9908252
9910396,9902334
9910396,9802300
9910399,9708448
9910399,9503234
9910399,9702276
9910399,9905550
9910399,9812371
9910399,9710487
9910399,9904344
9910399,9712222
9910399,9910238
9910399,9709215
9910399,9803232
9910399,9903457
9910399,9811239
9910399,9907240
9910399,9503209
9910399,9906475
9910399,9812205
9910399,9712302
9910399,9801397
9910399,9711287
9910399,9903355
9910399,9611388
9910399,9803454
9910400,9905266
9910400,9603205
9910400,9909386
9910400,9602238
9910400,9806366
9910400,9606399
9910402,9901219
9910402,9909428
9910402,9806534
9910402,9808327
9910402,9903252
9910402,9809501
9910403,9811328
9910403,9705377
9910403,9705442
9910403,9703299
9910403,9810277
9910403,9804232
9910403,9703436
9910403,9703276
9910403,9703375
9910403,9710353
9910403,9707412
9910403,9805207
9910403,9703288
9910403,9703311
9910404,9907243
9910404,9906434
9910404,9903363
9910404,9806468
9910404,9903365
9910404,9909254
9910404,9902215
9910404,9908488
9910404,9509204
9910404,9908371
9910404,9706260
9910404,9904408
9910404,9712537
9910404,9908382
9910404,9908255
9910404,9905312
9910404,9906209
9910404,9602211
9910404,9802405
9910404,9812392
9910404,9903402
9910404,9908395
9910404,9909469
9910404,9909425
9910404,9612446
9910404,9805241
9910404,9906362
9910404,9809311
9910404,9907335
9910404,9811390
9910404,9909301
9910404,9908343
9910404,9901388
9910404,9906516
9910404,9703353
9910404,9910236
9910404,9910237
9910404,9903455
9910404,9903456
9910404,9906274
9910404,9806308
9910404,9809384
9910404,9808493
9910404,9909224
9910404,9805303
9910404,9810260
9910404,9808251
9910404,9909244
9910404,9710335
9910405,9806340
9910405,9705258
9910405,9709452
9910405,9509258
9910405,9707499
9910405,9906284
9910405,9903282
9910405,9805268
9910405,9509239
9910405,9806298
9910405,9709499
9910405,9412381
9707201,9701286
9707201,9608359
9707201,9703209
9707201,9705386
9707201,9705228
9707201,9507378
9707201,9703312
9707201,9703250
9707201,9612468
9707201,9705271
9707201,9609529
9707201,9606203
9707201,9701244
9707201,9704382
11393,7083
11393,9806404
11393,9158
11393,9703402
11393,9701419
11393,9701421
11393,9412381
11393,9298
11393,9912403
11393,6005
11393,9336
11393,9705258
11393,10163
11393,9509258
11393,5311
9909271,9902234
9909271,9706526
9909271,9809367
9910412,9407344
9910412,9602208
9910412,9604351
9910412,9707223
9910412,9801375
9910412,9903436
9910412,9907391
9910412,9712302
9910412,9512303
9809510,9711251
9809510,9802282
9809510,9602245
9809510,9710392
9809510,9706409
9809510,9705290
9809510,9604363
9809510,9710316
9809510,9704333
9809510,9611438
9809510,9802357
9910414,9903240
9910414,9801257
9910414,9806530
9910414,9901416
9910414,9803241
9910415,9906434
9910415,9502363
9910415,9806471
9910415,9908232
9910415,9802300
9910415,9907307
9910415,9801326
9910415,9409255
9910415,9811472
9910415,9812471
9910415,9907514
9910415,9910263
9910415,9610360
9910415,9909210
9910415,9809594
9910415,9910396
9910415,9909245
9910415,9902334
9910416,9705442
9910417,9610208
9910417,9907270
9910417,9512225
9910417,9705356
9910417,9711246
9910417,9509329
9910417,9902482
9910417,9507284
9910417,9603414
9910417,9706520
9910417,9805403
9910417,9810333
9910417,9804254
9910417,9712287
9910417,9712224
9910417,9712225
9910417,9909479
9910417,9809384
9910417,9704423
9910417,9812396
9910417,9711469
9910417,9805422
9910417,9905520
9910417,9903456
9910417,9811239
9910417,9808385
9910417,9511454
9910417,9807223
9910417,9809311
9910417,9603261
9707203,9706281
9707203,9612444
9707203,9611423
9707203,9705300
9707203,9703351
9910420,9807235
9910420,9904292
9910420,9905381
9910420,9906470
9910420,9904465
9910420,9906281
9910420,9904395
9910420,9908429
9910420,9906481
9910420,9904245
9910420,9910231
9910420,9808251
9910420,9904279
9910420,9811390
9910422,9904256
9910422,9812529
9910422,9409314
9910422,9712228
9910422,9410232
9910422,9702266
9910422,9602396
9910422,9905472
9910423,9903332
9910423,9801284
9910423,9906357
9910423,9905366
9910423,9903543
9910423,9908420
9910423,9903342
9910423,9901327
9910424,9910209
9910424,9703298
9910424,9804227
9910424,9904278
9910424,9707337
9910424,9702218
9910424,9802379
9910424,9808463
9910424,9804241
9910424,9901394
9910424,9812371
9910424,9904468
9910424,9805270
9910424,9707481
9910424,9903260
9910424,9807421
9910424,9910238
9910424,9711391
9910424,9907489
9910424,9610534
9910424,9907240
9910424,9608491
9910424,9812205
9910424,9809341
9910424,9805424
9910424,9707313
9910424,9712467
9910424,9904478
9910424,9909495
9910424,9708223
9910424,9903355
9910424,9711287
9910424,9903498
9910424,9803454
9910424,9801397
9910425,9910393
9910425,9811301
9910427,9712496
9910427,9501384
9910427,9904290
9910427,9803347
9910427,9612374
9910428,9903424
9910428,9905475
9910428,9909254
9910428,9902215
9910428,9810505
9910428,9703351
9910428,9901388
9910428,9808205
9910428,9808270
9910428,9904465
9910428,9906516
9910428,9712537
9910428,9904474
9910428,9612444
9910428,9909469
9910428,9807216
9910428,9903399
9910428,9706281
9910428,9806375
9910428,9903308
9910428,9801327
9910428,9804400
9910428,9909425
9910428,9706546
9910428,9909301
9910428,9906487
9910428,9705208
9910428,9903481
9910428,9811390
9707205,9607250
9910433,9903424
9910433,9903399
9910433,9808270
9910433,9903302
9910433,9803415
9910433,9805272
9910433,9907435
9910433,9712493
9910433,9805262
9910435,9906209
9910435,9707435
9910435,9806487
9910435,9709356
9910435,9602381
9910435,9905486
9910435,9908433
9910435,9911442
9910435,9709395
9910435,9911479
9910435,9812377
9910435,9702202
9910435,2106
9910437,9809489
9910437,9807339
9910437,9704452
9910437,9704286
9910437,9907510
9910437,9905242
9910437,9809547
9910437,9806205
9910437,9807278
9910438,9808387
9910438,9709348
9910438,9511397
9910438,9905543
9910438,9612328
9910438,9804201
9910438,9807564
9910438,9805389
9910438,9809425
9910438,9706450
9910438,9905539
9910438,9512404
9910438,9507319
9910438,9701400
9910438,9610360
9910438,9704377
9910438,9707291
9910438,9905309
9910438,9805356
9910441,9610400
9910441,9705347
9910441,9702244
9910441,9809574
9910441,9901319
9910441,9909353
9910441,9909482
9910441,9610477
9910441,9705357
9910441,9809490
9910441,9808404
9910441,9704452
9910441,9801306
9910441,9906287
9910441,9707516
9910441,9903550
9910442,9909254
9910442,9706281
9910442,9803212
9910442,9808205
9910442,9906478
9910442,9909425
9910442,9906516
9910442,9909301
9910442,9703351
9910442,9705208
9910442,9712537
9910442,9612444
9910442,9909469
9910442,9811390
9412295,9406407
9910444,9707282
9910444,9809363
9910444,9906452
9910444,9610229
9910444,9806441
9910444,9805467
9910444,9907548
9910444,9809315
9910444,9608270
9910444,9509327
9910445,9609472
9910445,9708288
9910445,9708481
9910445,9711307
9910445,9806279
9910445,9807336
9910445,9803210
9910445,9907211
9910445,9812236
9910445,9606477
9910445,9601230
9910445,9804306
9910445,9905558
9910445,9907360
9910448,9907280
9910448,9710244
9910448,9806437
9910448,9711224
9910448,9707338
9910448,9605323
9910448,9606399
9805512,9707331
9805512,9507378
9805512,9608243
9805512,9703286
9910450,9508279
9910451,9906305
9910451,9708434
9910451,9908323
9910451,9906340
9910451,9905337
9910451,9902327
9910451,9908372
9910451,9910309
9805378,9712257
9805378,9801365
9805378,9805270
9805378,9712305
9805378,9712376
9805378,9804252
9805378,9602250
9805378,9802380
9910456,9807344
9910456,9807348
9910456,9906549
9910456,9811350
9910456,9811291
9910456,9811356
9910456,9805471
9910457,9804294
9910457,9707336
9910457,9512396
9910457,9906446
9910457,9601360
9910457,9812369
9910457,9610323
9910457,9607259
9910457,9511388
9910457,9805470
9910457,9810512
9910457,9907555
9910457,9609512
9910457,9605296
9910457,9609307
9910457,9908499
9910457,9703220
9910457,9708446
9910457,9908443
9910457,9805367
9910457,9610233
9910457,9507386
9910458,9712466
9910458,9910459
9910458,9711277
9910459,9712466
9910461,9609395
9910461,9604243
9910461,9812501
9910461,9612294
9910461,9512421
9910461,9505326
9910461,9608357
9910464,9905409
9910464,9809443
9910464,9909541
9910464,9710374
9910464,9606314
9910464,9809487
9910464,9805509
9910464,9804436
9910464,9706229
9910464,9702263
9910464,9909432
9910464,9703420
9910464,9907231
9910465,9812337
9910465,9811202
9910465,9609331
9910465,9812229
9910465,9711401
9910465,9604387
9910465,9703435
9910465,9909325
9910465,9909485
9910466,9909377
9910466,9908358
9910466,9811337
9910466,9904266
9910466,9905227
9910466,9905295
9910466,9909392
9910466,9807573
9910466,9811350
9910466,9901209
9910466,9811291
9910466,9811356
9910466,9905311
9910466,9909218
9910466,9904355
9910466,9812486
9910466,9904232
9910466,9904425
9910466,9904234
9910466,9903475
9910466,9904220
9910466,9811501
9910466,9909294
9910466,9807344
9910466,9903538
9910466,9905395
9910466,9909364
9910466,9903294
9910466,9807209
9910466,9902263
9910466,9712379
9910466,9904380
9910466,9804398
